Branch,TaxState,ShiptoCity,ShiptoZip,County,TaxRate,StateRate,CountyRate,CityRate,SpecialRate,TaxableTotal,StateTax,Tax,CountyTax,CityTax,SpecialTax,DateFilled,OrderTotal,ItemTotal,Shipping,TallyTax,ItemPlusShipping
Seeds,,,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
Seeds,FL,Palatka,32177,Putnam,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,54,0,0,54
Seeds,ID,Coeur D Alene,83815,Kootenai,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,12.25,6,0,0
Seeds,VT,Barton,5822,Orleans,0,0.06,0,0,0,0,0,0,0,0,0,January 2023,0,41.25,0,0,41.25
Seeds,ME,Windsor,4363,Kennebec,0.055,0.055,0,0,0,138.46,7.6153,7.6153,0,0,0,January 2023,0,138.46,0,7.62,0
Seeds,NY,New York,10036,New York,0,0.04,0,0.04875,0,21,0.84,0,0,1.02375,0,February 2023,0,15,6,1.86,21
Seeds,NH,Bradford,3221,Merrimack,0,0,0,0,0,0,0,0,0,0,0,February 2023,0,50.95,0,0,0
Seeds,ME,Round Pond,4564,Lincoln,0.055,0.055,0,0,0,107.73,5.92515,5.92515,0,0,0,February 2023,0,107.73,0,5.93,0
Seeds,IN,Paoli,47454,Orange,0,0.07,0,0,0,51.75,3.6225,0,0,0,0,January 2023,0,51.75,0,3.62,51.75
Seeds,IL,Pleasant Plains,62677,Sangamon,0,0.0625,0.01,0.01,0,42.75,2.671875,0,0.4275,0.4275,0,January 2023,0,36.75,6,3.53,42.75
Seeds,MI,Howell,48843,Livingston,0,0.06,0,0,0,33.55,2.013,0,0,0,0,January 2023,0,33.55,0,2.01,33.55
Seeds,OH,Salem,44460,Columbiana,0,0,0,0,0,0,0,0,0,0,0,February 2023,0,78.5,0,0,78.5
Seeds,ID,Boise,83703,Ada,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,16.5,0,0,0
Seeds,VT,Plainfield,5667,Washington,0,0.06,0,0,0,8.5,0.51,0,0,0,0,January 2023,0,85,0,0.51,85
Seeds,MI,Marshall,49068,Calhoun,0,0.06,0,0,0,49.1,2.946,0,0,0,0,February 2023,0,49.1,0,2.95,49.1
Seeds,ME,Brownville,4414,Piscataquis,0.055,0.055,0,0,0,39.5,2.1725,2.1725,0,0,0,January 2023,0,39.5,6,2.17,0
Seeds,AZ,Yuma,85365,Yuma,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,280.8,0,0,0
Seeds,NC,Zionville,28698,Watauga,0,0.0475,0.02,0,0,88.25,4.191875,0,1.765,0,0,January 2023,0,88.25,0,5.96,88.25
Seeds,ME,Montville,4941,Waldo,0.055,0.055,0,0,0,144.59,7.95245,7.95245,0,0,0,February 2023,0,144.59,0,7.95,0
Seeds,ME,Hartford,4220,Oxford,0.055,0.055,0,0,0,54.95,3.02225,3.02225,0,0,0,February 2023,0,54.95,0,3.02,0
Seeds,NY,Old Chatham,12136,Columbia,0,0.04,0.04,0,0,104.97,4.1988,0,4.1988,0,0,January 2023,0,104.97,0,8.4,104.97
Seeds,NH,Keene,3431,Cheshire,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,52.7,0,0,0
Seeds,NY,Philmont,12565,Columbia,0,0.04,0.04,0,0,320.98,12.8392,0,12.8392,0,0,February 2023,0,320.98,0,25.68,320.98
Seeds,ME,Steuben,4680,Washington,0.055,0.055,0,0,0,141.31,7.77205,7.77205,0,0,0,March 2023,0,141.31,0,7.77,0
Seeds,MA,East Taunton,2718,Bristol,0,0.0625,0,0,0,25.75,1.609375,0,0,0,0,February 2023,0,75.2,0,1.61,0
Seeds,PA,Port Royal,17082,Juniata,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,117.12,0,0,117.12
Seeds,VA,Gloucester,23061,Gloucester,0,0.043,0.01,0,0.01,10,0.43,0,0.1,0,0.1,January 2023,0,10,0,0.63,0
Seeds,MD,Silver Spring,20910,Montgomery,0,0.06,0,0,0,8.2,0.492,0,0,0,0,January 2023,0,36.7,0,0.49,36.7
Seeds,MA,Williamstown,1267,Berkshire,0,0.0625,0,0,0,11,0.6875,0,0,0,0,February 2023,0,71.5,0,0.69,0
Seeds,CO,Glenwood Springs,81601,Garfield,0,0.029,0.01,0,0.01,22.85,0.66265,0,0.2285,0,0.2285,January 2023,0,22.85,0,1.12,22.85
Seeds,MD,Westminster,21158,Carroll,0,0.06,0,0,0,8.55,0.513,0,0,0,0,January 2023,0,151.76,0,0.51,151.76
Seeds,NJ,Flanders,7836,Morris,0,0.06625,0,0,0,68.1,4.511625,0,0,0,0,January 2023,0,68.1,0,4.51,68.1
Seeds,ME,Yarmouth,4096,Cumberland,0.055,0.055,0,0,0,78.65,4.32575,4.32575,0,0,0,February 2023,0,78.65,0,4.33,0
Seeds,ME,Starks,4911,Somerset,0.055,0.055,0,0,0,13,0.715,0.715,0,0,0,January 2023,0,13,6,0.72,0
Seeds,NH,Easton,3580,Grafton,0,0,0,0,0,0,0,0,0,0,0,February 2023,0,53,6,0,0
Seeds,CT,Cheshire,6410,New Haven,0,0.0635,0,0,0,8.55,0.542925,0,0,0,0,February 2023,0,119.32,0,0.54,119.32
Seeds,OH,Homerville,44235,Medina,0,0.0575,0.01,0,0,39.25,2.256875,0,0.3925,0,0,January 2023,0,39.25,0,2.65,39.25
Seeds,CT,Granby,6035,Hartford,0,0.0635,0,0,0,0,0,0,0,0,0,January 2023,0,37.5,6,0,43.5
Seeds,MO,Kirkwood,63122,St. Louis,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,91.86,0,0,0
Seeds,ME,Starks,4911,Somerset,0.055,0.055,0,0,0,478.84,26.3362,26.3362,0,0,0,February 2023,0,478.84,0,26.34,0
Seeds,ME,Lisbon Falls,4252,Androscoggin,0.055,0.055,0,0,0,18.5,1.0175,1.0175,0,0,0,January 2023,0,18.5,6,1.02,0
Seeds,CO,Longmont,80503,Boulder,0,0.029,0.01185,0,0.011,100.03,2.90087,0,1.1853555,0,1.10033,February 2023,0,100.03,0,5.19,100.03
Seeds,MI,Dexter,48130,Washtenaw,0,0.06,0,0,0,79.85,4.791,0,0,0,0,February 2023,0,79.85,0,4.79,79.85
Seeds,IL,Dundee,60118,Kane,0,0.0625,0,0.02,0.0075,52.7,3.29375,0,0,1.054,0.39525,February 2023,0,52.7,0,4.74,52.7
Seeds,VT,Royalton,5068,Windsor,0,0.06,0,0,0,8.75,0.525,0,0,0,0,January 2023,0,61.5,0,0.53,61.5
Seeds,KY,Williamstown,41097,Grant,0,0.06,0,0,0,96.47,5.7882,0,0,0,0,January 2023,0,96.47,0,5.79,96.47
Seeds,MA,Clarksburg,1247,Berkshire,0,0.0625,0,0,0,16,1,0,0,0,0,January 2023,0,16,6,1,0
Seeds,MI,Elk Rapids,49629,Antrim,0,0.06,0,0,0,189.86,11.3916,0,0,0,0,January 2023,0,189.86,0,11.39,189.86
Seeds,CA,Bakersfield,93304,Kern,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,3.5,6,0,0
Seeds,OR,The Dalles,97058,Wasco,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,35.25,0,0,0
Seeds,,,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
Seeds,VT,6 South Burlington,5403,Chittenden,0,0.06,0,0.01,0,53.35,3.201,0,0,0.5335,0,February 2023,0,90.85,0,3.73,90.85
Seeds,MA,Melrose,2176,Middlesex,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,25,6,0,0
Seeds,IL,Urbana,61802,Champaign,0,0.0625,0.0125,0.015,0,40.25,2.515625,0,0.503125,0.60375,0,January 2023,0,40.25,0,3.62,40.25
Seeds,NH,Laconia,3246,Belknap,0,0,0,0,0,0,0,0,0,0,0,February 2023,0,163.3,0,0,0
Seeds,KY,Sulphur,40070,Henry,0,0.06,0,0,0,30.65,1.839,0,0,0,0,February 2023,0,24.65,6,1.84,30.65
Seeds,OR,Bend,97701,Deschutes,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,105.92,0,0,0
Seeds,OH,Xenia,45385,Greene,0,0.0575,0.01,0,0,16.5,0.94875,0,0.165,0,0,January 2023,0,16.5,0,1.11,16.5
Seeds,WA,Issaquah,98027,4000 King,0,0.065,0.003,0.01,0.023,53.4,3.471,0,0.1602,0.534,1.2282,February 2023,0,53.4,0,5.39,53.4
Seeds,AR,McRae,72102,White,0,0,0,0,0,0,0,0,0,0,0,February 2023,0,31.25,6,0,37.25
Seeds,NJ,Monroeville,8343,Gloucester,0,0.06625,0,0,0,77.8,5.15425,0,0,0,0,March 2023,0,77.8,0,5.15,77.8
Seeds,NY,Philmont,12565,Columbia,0,0.04,0.04,0,0,39,1.56,0,1.56,0,0,January 2023,0,33,6,3.12,39
Seeds,ME,Great Diamond Island,4109,Cumberland,0.055,0.055,0,0,0,53,2.915,2.915,0,0,0,January 2023,0,53,0,2.92,0
Seeds,ND,Dunseith,58329,Rolette,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,7,6,0,13
Seeds,MN,Mora,55051,657 Kanabec,0,0.06875,0.005,0,0,39.3,2.701875,0,0.1965,0,0,February 2023,0,33.3,6,2.9,39.3
Seeds,NH,Cornish,3745,Sullivan,0,0,0,0,0,0,0,0,0,0,0,February 2023,0,38.2,0,0,0
Seeds,CT,Madison,6443,New Haven,0,0.0635,0,0,0,18.95,1.203325,0,0,0,0,February 2023,0,96.8,0,1.2,96.8
Seeds,ME,Portage Lake,4768,Aroostook,0.055,0.055,0,0,0,25.75,1.41625,1.41625,0,0,0,January 2023,0,25.75,6,1.42,0
Seeds,ME,Greenville,4441,Piscataquis,0.055,0.055,0,0,0,104.93,5.77115,5.77115,0,0,0,February 2023,0,104.93,0,5.77,0
Seeds,VT,Concord,5824,Essex,0,0.06,0,0,0,45.08,2.7048,0,0,0,0,January 2023,0,115.38,0,2.7,115.38
Seeds,ME,Farmington,4938,Franklin,0.055,0.055,0,0,0,66,3.63,3.63,0,0,0,February 2023,0,66,0,3.63,0
Seeds,ME,Deer Isle,4627,Hancock,0.055,0.055,0,0,0,51.65,2.84075,2.84075,0,0,0,January 2023,0,51.65,0,2.84,0
Seeds,ME,Penobscot,4476,Hancock,0.055,0.055,0,0,0,164.87,9.06785,9.06785,0,0,0,March 2023,0,164.87,0,9.07,0
Seeds,ME,Charleston,4422,Penobscot,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,50.4,0,0,0
Seeds,MI,Iron Mountain,49801,Dickinson,0,0.06,0,0,0,92.17,5.5302,0,0,0,0,January 2023,0,92.17,0,5.53,92.17
Seeds,NY,Buskirk,12028,Rensselaer,0,0.04,0.04,0,0,14.5,0.58,0,0.58,0,0,January 2023,0,8.5,6,1.16,14.5
Seeds,IL,Blue Island,60406,Cook,0,0.0625,0.0175,0.015,0.01,118.46,7.40375,0,2.07305,1.7769,1.1846,January 2023,0,118.46,0,12.44,118.46
Seeds,NC,Leicester,28748,Buncombe,0,0.0475,0.0225,0,0,69.2,3.287,0,1.557,0,0,February 2023,0,69.2,0,4.84,69.2
Seeds,MO,Lake Saint Louis,63367,St. Charles,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,55,0,0,0
Seeds,ME,Sidney,4330,Kennebec,0.055,0.055,0,0,0,107.92,5.9356,5.9356,0,0,0,January 2023,0,107.92,0,5.94,0
Seeds,VA,Copper Hill,24079,Floyd,0,0.043,0.01,0,0,19,0.817,0,0.19,0,0,January 2023,0,19,0,1.01,0
Seeds,NY,Brooklyn,11231,Kings,0,0.04,0,0.04875,0,16.35,0.654,0,0,0.7970625,0,January 2023,0,10.35,6,1.45,16.35
Seeds,PA,Newfoundland,18445,Wayne,0,0.06,0,0,0,42.45,2.547,0,0,0,0,January 2023,0,36.45,6,2.55,42.45
Seeds,SD,Lake Norden,57248,Hamlin,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,43.75,0,0,43.75
Seeds,MT,Alberton,59820,Mineral,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,62.25,0,0,0
Seeds,RI,Cumberland,2864,Providence,0,0.07,0,0,0,0,0,0,0,0,0,January 2023,0,12.75,6,0,18.75
Seeds,NH,Nelson,3457,Cheshire,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,19.75,6,0,0
Seeds,VA,Meadows Of Dan,24120,Patrick,0,0.043,0.01,0,0.01,53.45,2.29835,0,0.5345,0,0.5345,January 2023,0,53.45,0,3.37,0
Seeds,CT,Mystic,6355,New London,0,0.0635,0,0,0,14.2,0.9017,0,0,0,0,January 2023,0,58.7,0,0.9,58.7
Seeds,VA,Stuart,24171,Patrick,0,0.043,0.01,0,0.01,29.25,1.25775,0,0.2925,0,0.2925,January 2023,0,29.25,6,1.84,0
Seeds,ME,Bangor,4401,Penobscot,0.055,0.055,0,0,0,77.7,4.2735,4.2735,0,0,0,February 2023,0,77.7,0,4.27,0
Seeds,ME,Deblois,4622,Washington,0.055,0.055,0,0,0,115.38,6.3459,6.3459,0,0,0,February 2023,0,115.38,0,6.35,0
Seeds,OH,Cleveland,44113,Cuyahoga,0,0.0575,0.0125,0,0.01,51.7,2.97275,0,0.64625,0,0.517,January 2023,0,51.7,0,4.14,51.7
Seeds,OR,Baker City,97814,Baker,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,98.56,0,0,0
Seeds,ME,Swanville,4915,Waldo,0.055,0.055,0,0,0,112,6.16,6.16,0,0,0,January 2023,0,112,0,6.16,0
Seeds,VT,Chelsea,5038,Orange,0,0.06,0,0,0,45.85,2.751,0,0,0,0,February 2023,0,73.85,0,2.75,73.85
Seeds,TN,Cookeville,38501,Putnam,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,86.25,0,0,86.25
Seeds,VT,Chelsea,5038,Orange,0,0.06,0,0,0,10.65,0.639,0,0,0,0,January 2023,0,29.55,6,0.64,35.55
Seeds,VT,Stowe,5672,Lamoille,0,0.06,0,0,0,33.77,2.0262,0,0,0,0,February 2023,0,195.51,0,2.03,195.51
Seeds,ME,Cornville,4976,Somerset,0.055,0.055,0,0,0,102.17,5.61935,5.61935,0,0,0,January 2023,0,102.17,0,5.62,0
Seeds,NH,Keene,3431,Cheshire,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,42,6,0,0
Seeds,NJ,New Milford,7646,Bergen,0,0.06625,0,0,0,34.45,2.2823125,0,0,0,0,January 2023,0,28.45,6,2.28,34.45
Seeds,NY,Deposit,13754,Broome,0,0.04,0.04,0,0,22.52,0.9008,0,0.9008,0,0,January 2023,0,22.52,0,1.8,22.52
Seeds,ME,Swanville,4915,Waldo,0.055,0.055,0,0,0,18,0.99,0.99,0,0,0,January 2023,0,18,6,0.99,0
Seeds,MA,Wellfleet,2667,Barnstable,0,0.0625,0,0,0,5.5,0.34375,0,0,0,0,January 2023,0,32.35,6,0.34,0
Seeds,MD,Oxon Hill,20745,Prince George's,0,0.06,0,0,0,0,0,0,0,0,0,January 2023,0,26,6,0,32
Seeds,PA,Uniontown,15401,Fayette,0,0.06,0,0,0,41.75,2.505,0,0,0,0,January 2023,0,35.75,6,2.51,41.75
Seeds,NH,Dublin,3444,Cheshire,0,0,0,0,0,0,0,0,0,0,0,February 2023,0,51.35,0,0,0
Seeds,VT,13 Brandon,5733,Rutland,0,0.06,0,0.01,0,3.5,0.21,0,0,0.035,0,February 2023,0,52.55,0,0.25,52.55
Seeds,WI,Cedarburg,53012,Ozaukee,0,0.05,0.005,0,0,33.5,1.675,0,0.1675,0,0,January 2023,0,33.5,0,1.84,33.5
Seeds,ME,Portland,4101,Cumberland,0.055,0.055,0,0,0,55.7,3.0635,3.0635,0,0,0,January 2023,0,55.7,0,3.06,0
Seeds,MN,Lakeville,55044,455 Dakota,0,0.06875,0.005,0,0,18.35,1.2615625,0,0.09175,0,0,January 2023,0,18.35,0,1.35,18.35
Seeds,VT,Ferrisburgh,5456,Addison,0,0.06,0,0,0,0,0,0,0,0,0,January 2023,0,35,0,0,35
Seeds,OH,Fairborn,45324,Greene,0,0.0575,0.01,0,0,23,1.3225,0,0.23,0,0,January 2023,0,17,6,1.55,23
Seeds,WA,2801 Friday Harbor,98250,2800 San Juan,0,0.065,0.008,0.012,0,28.85,1.87525,0,0.2308,0.3462,0,January 2023,0,28.85,0,2.45,28.85
Seeds,ME,Swanville,4915,Waldo,0.055,0.055,0,0,0,23,1.265,1.265,0,0,0,January 2023,0,23,6,1.26,0
Seeds,NC,Cedar Grove,27231,Orange,0,0.0475,0.0225,0,0.005,54,2.565,0,1.215,0,0.27,January 2023,0,48,6,4.05,54
Seeds,TN,Nashville,37206,Davidson,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,13.5,6,0,19.5
Seeds,MA,Vineyard Haven,2568,Dukes,0,0.0625,0,0,0,7.92,0.495,0,0,0,0,February 2023,0,90.83,0,0.5,0
Seeds,VT,Fairfax,5454,Franklin,0,0.06,0,0,0,0,0,0,0,0,0,January 2023,0,9,6,0,15
Seeds,ME,Appleton,4862,Knox,0.055,0.055,0,0,0,78.15,4.29825,4.29825,0,0,0,February 2023,0,78.15,0,4.3,0
Seeds,NJ,Egg Harbor Twp,8234,Atlantic,0,0.06625,0,0,0,22.45,1.4873125,0,0,0,0,January 2023,0,16.45,6,1.49,22.45
Seeds,ME,New Gloucester,4260,Cumberland,0.055,0.055,0,0,0,118.23,6.50265,6.50265,0,0,0,January 2023,0,118.23,0,6.5,0
Seeds,OH,Newark,43055,Licking,0,0.0575,0.015,0,0,50.5,2.90375,0,0.7575,0,0,January 2023,0,50.5,0,3.66,50.5
Seeds,NJ,Manahawkin,8050,Ocean,0,0.06625,0,0,0,20.1,1.331625,0,0,0,0,January 2023,0,14.1,6,1.33,20.1
Seeds,VT,Corinth,5039,Orange,0,0.06,0,0,0,18.45,1.107,0,0,0,0,January 2023,0,40.55,0,1.11,40.55
Seeds,VT,Woodstock,5091,Windsor,0,0.06,0,0,0,0,0,0,0,0,0,January 2023,0,48.4,6,0,54.4
Seeds,GA,Athens,30601,Clarke,0,0.04,0.04,0,0,164.87,6.5948,0,6.5948,0,0,February 2023,0,164.87,0,13.19,164.87
Seeds,NH,Moultonborough,3254,Carroll,0,0,0,0,0,0,0,0,0,0,0,February 2023,0,33.45,6,0,0
Seeds,ME,Lisbon Falls,4252,Androscoggin,0.055,0.055,0,0,0,22.75,1.25125,1.25125,0,0,0,January 2023,0,22.75,0,1.25,0
Seeds,MO,Trimble,64492,Clinton,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,25.7,6,0,0
Seeds,MI,Pelkie,49958,Houghton,0,0.06,0,0,0,65.85,3.951,0,0,0,0,February 2023,0,65.85,0,3.95,65.85
Seeds,ME,South Berwick,3908,York,0.055,0.055,0,0,0,82.7,4.5485,4.5485,0,0,0,January 2023,0,82.7,0,4.55,0
Seeds,NH,Walpole,3608,Cheshire,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,49,6,0,0
Seeds,MA,Greenfield,1301,Franklin,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,92,0,0,0
Seeds,IL,Elgin,60124,Kane,0,0.0625,0,0.015,0.0075,140.6,8.7875,0,0,2.109,1.0545,January 2023,0,140.6,0,11.95,140.6
Seeds,ME,Bethel,4217,Oxford,0.055,0.055,0,0,0,118.37,6.51035,6.51035,0,0,0,January 2023,0,118.37,0,6.51,0
Seeds,NH,Tamworth,3886,Carroll,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,32,0,0,0
Seeds,OH,Eastlake,44095,Lake,0,0.0575,0.01,0,0.005,80.25,4.614375,0,0.8025,0,0.40125,February 2023,0,80.25,0,5.82,80.25
Seeds,ME,Alfred,4002,York,0.055,0.055,0,0,0,31.25,1.71875,1.71875,0,0,0,January 2023,0,31.25,6,1.72,0
Seeds,RI,Foster,2825,Providence,0,0.07,0,0,0,0,0,0,0,0,0,January 2023,0,34.7,6,0,40.7
Seeds,WA,3403 Olympia,98513,3400 Thurston,0,0.065,0.006,0.012,0.012,135.37,8.79905,0,0.81222,1.62444,1.62444,January 2023,0,135.37,0,12.86,135.37
Seeds,CO,Cortez,81321,Montezuma,0,0.029,0,0,0.004,24.4,0.7076,0,0,0,0.0976,January 2023,0,24.4,6,0.81,30.4
Seeds,CO,Steamboat Springs,80487,Routt,0,0.029,0.01,0,0,80.3,2.3287,0,0.803,0,0,January 2023,0,80.3,0,3.13,80.3
Seeds,ME,Sidney,4330,Kennebec,0.055,0.055,0,0,0,53.1,2.9205,2.9205,0,0,0,January 2023,0,53.1,0,2.92,0
Seeds,NH,Fitzwilliam,3447,Cheshire,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,28,0,0,0
Seeds,NJ,Holmdel,7733,Monmouth,0,0.06625,0,0,0,23,1.52375,0,0,0,0,January 2023,0,17,6,1.52,23
Seeds,MN,540 Bemidji,56601,526 Beltrami,0,0.06875,0.005,0.005,0,22.15,1.5228125,0,0.11075,0.11075,0,January 2023,0,16.15,6,1.74,22.15
Seeds,MA,Monterey,1245,Berkshire,0,0.0625,0,0,0,21.76,1.36,0,0,0,0,February 2023,0,113.38,0,1.36,0
Seeds,ME,Embden,4958,Somerset,0.055,0.055,0,0,0,31.18,1.7149,1.7149,0,0,0,January 2023,0,31.18,0,1.71,0
Seeds,ME,Liberty,4949,Waldo,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,23.5,6,0,0
Seeds,OH,Zanesville,43701,Muskingum,0,0.0575,0.015,0,0,124.21,7.142075,0,1.86315,0,0,January 2023,0,124.21,0,9.01,124.21
Seeds,OH,Pick,43147,Fairfield,0,0.0575,0.01,0,0,53,3.0475,0,0.53,0,0,January 2023,0,53,0,3.58,53
Seeds,,,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
Seeds,CO,Salida,81201,Chaffee,0,0.029,0.0275,0.03,0,42.75,1.23975,0,1.175625,1.2825,0,January 2023,0,42.75,0,3.7,42.75
Seeds,MI,Kalamazoo,49006,Kalamazoo,0,0.06,0,0,0,280.34,16.8204,0,0,0,0,February 2023,0,280.34,0,16.82,280.34
Seeds,VT,11 Saint Albans City,5478,Franklin,0,0.06,0,0.01,0,5.23,0.3138,0,0,0.0523,0,January 2023,0,126.78,0,0.37,126.78
Seeds,NH,Strafford,3884,Strafford,0,0,0,0,0,0,0,0,0,0,0,February 2023,0,212.04,0,0,0
Seeds,MN,380 SaintPaul,55108,435 Ramsey,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,6.5,6,0,12.5
Seeds,NY,Slate Hill,10973,Orange,0,0.04,0.04125,0,0,52.5,2.1,0,2.165625,0,0,January 2023,0,52.5,0,4.27,52.5
Seeds,VA,Staunton,24401,Staunton,0,0.043,0.01,0,0,21.25,0.91375,0,0.2125,0,0,January 2023,0,21.25,6,1.13,0
Seeds,OR,Cave Junction,97523,Josephine,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,140.36,0,0,0
Seeds,ME,Whitefield,4353,Lincoln,0.055,0.055,0,0,0,30.2,1.661,1.661,0,0,0,February 2023,0,30.2,6,1.66,0
Seeds,MA,South Dartmouth,2748,Bristol,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,6,0,0,0
Seeds,OH,Tipp City,45371,Miami,0,0.0575,0.0125,0,0,32.2,1.8515,0,0.4025,0,0,January 2023,0,32.2,0,2.25,32.2
Seeds,ME,Limington,4049,York,0.055,0.055,0,0,0,206.2,11.341,11.341,0,0,0,January 2023,0,206.2,0,11.34,0
Seeds,PA,Newtown,18940,Bucks,0,0.06,0,0,0,22.95,1.377,0,0,0,0,January 2023,0,22.95,0,1.38,22.95
Seeds,ME,Eddington,4428,Penobscot,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,11.25,0,0,0
Seeds,OH,Columbus,43205,Franklin,0,0.0575,0.0125,0,0.005,36.6,2.1045,0,0.4575,0,0.183,January 2023,0,30.6,6,2.75,36.6
Seeds,NY,Ithaca,14850,Tompkins,0,0.04,0.04,0,0,96.15,3.846,0,3.846,0,0,February 2023,0,96.15,0,7.69,96.15
Seeds,NH,Center Sandwich,3227,Carroll,0,0,0,0,0,0,0,0,0,0,0,February 2023,0,53,0,0,0
Seeds,ME,Blue Hill,4614,Hancock,0.055,0.055,0,0,0,49,2.695,2.695,0,0,0,January 2023,0,49,6,2.7,0
Seeds,NY,Hyde Park,12538,Dutchess,0,0.04,0.04125,0,0,0,0,0,0,0,0,January 2023,0,45.5,6,0,51.5
Seeds,PA,Phoenixville,19460,Chester,0,0.06,0,0,0,102.93,6.1758,0,0,0,0,March 2023,0,102.93,0,6.18,102.93
Seeds,ME,Lamoine,4605,Hancock,0.055,0.055,0,0,0,74.6,4.103,4.103,0,0,0,February 2023,0,74.6,0,4.1,0
Seeds,ME,Hallowell,4347,Kennebec,0.055,0.055,0,0,0,25.25,1.38875,1.38875,0,0,0,January 2023,0,25.25,6,1.39,0
Seeds,ME,Gorham,4038,Cumberland,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,658.75,0,0,0
Seeds,CT,Redding,6896,Fairfield,0,0.0635,0,0,0,7.25,0.460375,0,0,0,0,February 2023,0,64,0,0.46,64
Seeds,TN,Woodbury,37190,Cannon,0,0,0,0,0,0,0,0,0,0,0,February 2023,0,51.95,0,0,51.95
Seeds,PA,Lansdale,19446,Montgomery,0,0.06,0,0,0,39.75,2.385,0,0,0,0,February 2023,0,39.75,0,2.38,39.75
Seeds,PA,Wrightville,17368,York,0,0.06,0,0,0,15.25,0.915,0,0,0,0,January 2023,0,9.25,6,0.91,15.25
Seeds,ME,Otisfield,4270,Oxford,0.055,0.055,0,0,0,13.65,0.75075,0.75075,0,0,0,February 2023,0,13.65,0,0.75,0
Seeds,MA,Holden,1520,Worcester,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,9.25,6,0,0
Seeds,VT,Sheffield,5866,Caledonia,0,0.06,0,0,0,0,0,0,0,0,0,February 2023,0,94.1,0,0,94.1
Seeds,OH,Lakeville,44638,Holmes,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,51.4,0,0,51.4
Seeds,OR,Cave Junction,97523,Josephine,0,0,0,0,0,0,0,0,0,0,0,February 2023,0,163.97,0,0,0
Seeds,NS,Bear River,0,,0,0,0,0,0,0,0,0,0,0,0,March 2023,0,113.38,21.7,0,0
Seeds,PA,New Tripoli,18066,Lehigh,0,0.06,0,0,0,28.95,1.737,0,0,0,0,January 2023,0,28.95,0,1.74,28.95
Seeds,ME,Robbinston,4671,Washington,0.055,0.055,0,0,0,30.7,1.6885,1.6885,0,0,0,January 2023,0,30.7,0,1.69,0
Seeds,OH,Columbus,43222,Franklin,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,60.75,0,0,60.75
Seeds,VT,East Randolph,5041,Orange,0,0.06,0,0,0,10.12,0.6072,0,0,0,0,February 2023,0,198.88,0,0.61,198.88
Seeds,ME,Owls Head,4854,Knox,0.055,0.055,0,0,0,41.5,2.2825,2.2825,0,0,0,January 2023,0,41.5,0,2.28,0
Seeds,MO,St Joseph,64503,Buchanan,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,158.41,0,0,0
Seeds,ME,Bar Harbor,4609,Hancock,0.055,0.055,0,0,0,100.94,5.5517,5.5517,0,0,0,January 2023,0,100.94,0,5.55,0
Seeds,WV,Green Bank,24944,Pocahontas,0,0.06,0,0,0,35.5,2.13,0,0,0,0,January 2023,0,29.5,6,2.13,35.5
Seeds,ME,Auburn,4210,Androscoggin,0,0,0,0,0,0,0,0,0,0,0,January 2023,0,76.43,0,0,0
Seeds,WA,Walla Walla,99362,3600 Walla Walla,0,0.065,0.006,0.012,0.006,50.9,3.3085,0,0.3054,0.6108,0.3054,January 2023,0,50.9,0,4.53,50.9
